Car_Name,Year,Selling_Price,Present_Price,Kms_Driven,Fuel_Type,Seller_Type,Transmission,Owner
Ford Figo 1.2P Titanium MT,2019,600000,1143548.04,25000,Petrol,Individual,Manual,First Owner
Toyota Innova 2.5 G (Diesel) 7 Seater,2013,700000,2063252.6,70000,Diesel,Individual,Manual,Second Owner
Maruti Wagon R LXI DUO BSIII,2007,70000,534975.31,162000,LPG,Individual,Manual,First Owner
Toyota Fortuner 3.0 Diesel,2010,1250000,7127462.83,205000,Diesel,Individual,Manual,Second Owner
Audi A6 2.8 FSI,2008,650000,4811385.73,70000,Petrol,Individual,Automatic,Third Owner
Hyundai Xcent 1.2 CRDi S,2018,450000,875554.8,70000,Diesel,Individual,Manual,Second Owner
Mahindra XUV500 W8 2WD,2014,750000,2980534.12,100000,Diesel,Individual,Manual,Second Owner
Toyota Innova 2.5 G (Diesel) 7 Seater,2013,775000,2443069.36,70000,Diesel,Individual,Manual,Second Owner
Hyundai Santa Fe 4X4,2011,800000,4760027.05,220000,Diesel,Individual,Manual,First Owner
Honda Amaze E i-Vtech,2015,360000,1281687.82,80000,Petrol,Individual,Manual,Second Owner
Toyota Corolla Altis Diesel D4DG,2010,250000,1060260.83,120000,Diesel,Individual,Manual,First Owner
Jeep Compass 2.0 Longitude Option BSIV,2017,1490000,3781318.08,22038,Diesel,Individual,Manual,First Owner
Nissan Terrano XL 110 PS,2013,600000,1800475.71,80000,Diesel,Individual,Manual,First Owner
Maruti Alto LX,2010,120000,527920.9,90000,Petrol,Individual,Manual,First Owner
Tata New Safari DICOR 2.2 EX 4x2,2012,320000,902828.18,140000,Diesel,Individual,Manual,Second Owner
Mahindra Thar 4X2,2011,400000,1667059.01,120000,Diesel,Individual,Manual,Second Owner
Maruti Swift Dzire ZDI,2015,302000,948895.88,60000,Diesel,Individual,Manual,First Owner
Chevrolet Beat Diesel LT,2011,130000,423182.05,80000,Diesel,Individual,Manual,Second Owner
Maruti Swift Dzire LXI Option,2014,150000,438368.9,60000,Petrol,Individual,Manual,Second Owner
Tata Indica Vista Aura Plus 1.3 Quadrajet,2012,200000,924747.99,90000,Diesel,Individual,Manual,Second Owner
Toyota Innova 2.5 G1 BSIV,2012,950000,2956533.76,80000,Diesel,Individual,Manual,First Owner
Maruti Swift Vdi BSIII,2008,120000,510015.48,175000,Diesel,Individual,Manual,Second Owner
Mahindra XUV500 W7 BSIV,2019,1400000,2547005.18,10000,Diesel,Individual,Manual,First Owner
Hyundai i20 1.2 Asta Option,2017,620000,1732160.13,65000,Petrol,Individual,Manual,First Owner
Toyota Innova 2.5 GX 8 STR BSIV,2012,449000,1568973.07,90000,Diesel,Individual,Manual,First Owner
Maruti Alto LXi,2007,100000,708372.33,70000,Petrol,Individual,Manual,First Owner
Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,600000,1411087.75,2500,Petrol,Individual,Manual,First Owner
Honda Amaze VX i-DTEC,2016,700000,1540824.31,35000,Diesel,Individual,Manual,First Owner
Chevrolet Beat Diesel LT,2012,250000,1234696.09,40000,Diesel,Individual,Manual,First Owner
Maruti Baleno RS 1.0 Petrol,2018,550000,1271034.41,63000,Petrol,Individual,Manual,First Owner
Skoda Superb Ambition 2.0 TDI CR AT,2013,675000,2503531.71,88000,Diesel,Dealer,Automatic,First Owner
Nissan Terrano XL Plus 85 PS,2015,530000,1940531.75,55000,Diesel,Dealer,Manual,First Owner
Chevrolet Enjoy TCDi LT 7 Seater,2014,325000,915367.39,71014,Diesel,Dealer,Manual,First Owner
Renault Scala Diesel RxL,2015,370000,1079019.63,60000,Diesel,Dealer,Manual,First Owner
Skoda Rapid 1.5 TDI Ambition,2014,360000,1326767.45,70000,Diesel,Individual,Manual,First Owner
Skoda Superb LK 1.8 TSI AT,2012,650000,2280848.83,60000,Petrol,Dealer,Automatic,First Owner
Ford Fiesta 1.5 TDCi Titanium,2012,199000,609707.22,92000,Diesel,Dealer,Manual,Third Owner
Mahindra Quanto C6,2014,285000,870100.83,89126,Diesel,Individual,Manual,First Owner
Volkswagen Jetta 1.9 TDI Comfortline DSG,2009,260000,1142070.46,134000,Diesel,Individual,Automatic,First Owner
Maruti Ciaz 1.4 AT Zeta,2019,869999,1681663.53,15000,Petrol,Dealer,Automatic,First Owner
Hyundai Grand i10 1.2 CRDi Magna,2016,425000,1058637.6,42500,Diesel,Dealer,Manual,First Owner
Chevrolet Cruze LTZ AT,2012,490000,1492009.97,42000,Diesel,Dealer,Automatic,First Owner
Mahindra XUV500 AT W8 FWD,2015,750000,2096247.29,70000,Diesel,Individual,Automatic,Second Owner
Honda City 1.5 EXI,2004,125000,1042065.84,110000,Petrol,Individual,Manual,Third Owner
Fiat Linea 1.3 Emotion,2014,221000,610934.7,131365,Diesel,Individual,Manual,First Owner
Volkswagen Vento 1.5 TDI Highline AT,2016,724000,2180502.93,48980,Diesel,Dealer,Automatic,First Owner
Honda Amaze VX AT i-Vtech,2014,440000,1115509.25,46000,Petrol,Dealer,Automatic,First Owner
Chevrolet Spark 1.0 LS,2009,70000,501422.96,60000,Petrol,Individual,Manual,Third Owner
Maruti Baleno Delta Diesel,2015,511000,1726302.0,58000,Diesel,Dealer,Manual,First Owner
Maruti S-Cross Alpha DDiS 200 SH,2016,790000,2325161.05,22000,Diesel,Dealer,Manual,First Owner
Hyundai i20 1.2 Asta Option,2017,640000,1708480.82,37000,Petrol,Individual,Manual,First Owner
Hyundai Santro Xing GLS,2009,120000,692607.06,70000,Petrol,Individual,Manual,Fourth & Above Owner
Chevrolet Beat Diesel LT,2012,126000,439192.86,98900,Diesel,Individual,Manual,Third Owner
Chevrolet Beat Diesel LT,2012,120000,500530.99,125000,Diesel,Individual,Manual,First Owner
Mahindra TUV 300 T4 Plus,2017,650000,1526720.91,60000,Diesel,Individual,Manual,First Owner
Hyundai Grand i10 Asta,2014,450000,1465714.7,80000,Petrol,Individual,Manual,Second Owner
Maruti Zen Estilo LXI Green (CNG),2010,110000,715789.6,80000,CNG,Individual,Manual,Fourth & Above Owner
Mahindra Bolero Power Plus Plus AC BSIV PS,2017,600000,1656383.88,40000,Diesel,Individual,Manual,First Owner
Mahindra XUV500 W8 4WD,2012,620000,2091552.3,80000,Diesel,Individual,Manual,Second Owner
Ford Ecosport 1.5 DV5 MT Titanium,2014,600000,1606896.75,30000,Diesel,Individual,Manual,First Owner
Mahindra Bolero Power Plus ZLX,2018,795000,1438666.43,35000,Diesel,Individual,Manual,First Owner
Tata Winger Deluxe - Hi Roof (AC),2011,300000,1242081.45,180000,Diesel,Individual,Manual,Third Owner
Renault Lodgy 85PS RxL,2015,495000,1743230.35,60000,Diesel,Individual,Manual,First Owner
Audi A4 3.0 TDI Quattro,2013,1580000,5178798.46,86000,Diesel,Dealer,Automatic,First Owner
Audi Q3 2.0 TDI Quattro Premium Plus,2015,1750000,5646594.64,127643,Diesel,Dealer,Automatic,First Owner
Tata Hexa XTA,2018,1350000,2724208.74,34000,Diesel,Individual,Automatic,First Owner
Mahindra Xylo D4,2014,350000,1098617.58,145000,Diesel,Individual,Manual,First Owner
Datsun RediGO AMT 1.0 S,2018,300000,682733.97,25000,Petrol,Individual,Automatic,First Owner
Tata Zest Revotron 1.2T XMS,2018,400000,945361.65,54000,Petrol,Dealer,Manual,Second Owner
Audi A6 2.0 TDI  Design Edition,2014,1750000,5082820.51,102354,Diesel,Dealer,Automatic,First Owner
Maruti Zen LX,1999,70000,1123628.5,70000,Petrol,Individual,Manual,Fourth & Above Owner
Nissan Sunny XL D,2018,500000,1070982.46,70000,Diesel,Individual,Manual,First Owner
Audi Q3 35 TDI Quattro Technology,2017,2575000,6735923.4,36000,Diesel,Dealer,Automatic,First Owner
Honda Brio VX,2014,345000,1179078.53,58000,Petrol,Dealer,Manual,First Owner
Tata Indigo CR4,2013,220000,772645.72,100000,Diesel,Individual,Manual,First Owner
Audi Q5 2.0 TFSI Quattro Premium Plus,2014,1850000,6628640.94,62237,Petrol,Dealer,Automatic,First Owner
Hyundai Santro Xing XL eRLX Euro III,2005,114999,763867.99,90000,Petrol,Dealer,Manual,Second Owner
Maruti 800 AC,1999,50000,944929.35,100000,Petrol,Individual,Manual,Second Owner
Honda Jazz Select Edition,2017,585000,1487272.36,14000,Petrol,Dealer,Manual,First Owner
Ford EcoSport 1.5 TDCi Titanium BSIV,2018,950000,2175573.05,21394,Diesel,Dealer,Manual,First Owner
Maruti Swift Dzire AMT VXI,2018,625000,1171044.19,13800,Petrol,Individual,Automatic,First Owner
Hyundai Creta 1.6 SX Automatic,2017,1035000,2911360.7,23000,Petrol,Dealer,Automatic,First Owner
Datsun GO T Petrol,2015,310000,934293.55,32686,Petrol,Dealer,Manual,First Owner
Mahindra Xylo D4,2017,600000,1615168.72,99700,Diesel,Individual,Manual,First Owner
Toyota Fortuner 2.8 4WD AT BSIV,2019,3100000,5843860.42,5000,Diesel,Individual,Automatic,First Owner
Honda City i-DTEC SV,2014,650000,2433821.58,49654,Diesel,Dealer,Manual,First Owner
Hyundai Grand i10 Asta,2016,550000,1387360.58,45457,Petrol,Dealer,Manual,First Owner
Hyundai Creta 1.6 CRDi SX,2017,1260000,2704609.78,39221,Diesel,Dealer,Manual,First Owner
Hyundai i20 Sportz 1.2,2016,660000,1701280.19,48220,Petrol,Dealer,Manual,First Owner
Hyundai i20 Sportz 1.2,2017,700000,1464171.04,11114,Petrol,Dealer,Manual,First Owner
Hyundai Getz 1.5 CRDi GVS,2008,235000,1013202.82,60208,Diesel,Dealer,Manual,First Owner
Volkswagen Vento 1.5 TDI Highline,2013,475000,1778194.14,80000,Diesel,Dealer,Manual,First Owner
Mercedes-Benz E-Class 280 CDI Elegance,2008,795000,3310250.38,98600,Diesel,Dealer,Automatic,First Owner
Audi RS7 2015-2019 Sportback Performance,2016,8900000,18997061.55,13000,Petrol,Dealer,Automatic,First Owner
Audi Q5 3.0 TDI Quattro Technology,2015,3200000,9778179.56,30000,Diesel,Dealer,Automatic,First Owner
MG Hector Smart AT,2019,1860000,3624201.62,18000,Petrol,Dealer,Automatic,First Owner
Land Rover Range Rover 4.4 Diesel LWB Vogue SE,2010,4200000,17099597.56,100000,Diesel,Dealer,Automatic,First Owner
Honda City VX CVT,2015,850000,2149807.37,58000,Petrol,Dealer,Automatic,First Owner
Mahindra Xylo D4,2017,585000,1372195.97,85441,Diesel,Dealer,Manual,First Owner
Mahindra Verito 1.5 D4 BSIV,2015,380000,980397.27,64541,Diesel,Dealer,Manual,First Owner
Maruti Swift Dzire VDI,2019,650000,1326142.41,35000,Diesel,Individual,Manual,First Owner
Maruti Swift ZXI Plus,2018,600000,1189688.94,30000,Petrol,Individual,Manual,First Owner
Nissan Micra Active XV,2017,434999,1236243.35,16267,Petrol,Dealer,Manual,First Owner
Volkswagen Vento 1.5 TDI Highline,2013,525000,1731313.72,71500,Diesel,Dealer,Manual,First Owner
BMW 5 Series 520d Luxury Line,2019,4800000,9485148.5,12999,Diesel,Dealer,Automatic,First Owner
Chevrolet Aveo U-VA 1.2 LS,2008,160000,879181.36,80000,Petrol,Individual,Manual,First Owner
Maruti Zen Estilo 1.1 LXI BSIII,2007,160000,800467.23,90000,Petrol,Individual,Manual,Second Owner
Chevrolet Spark 1.0 LT,2012,125000,444019.12,28000,Petrol,Individual,Manual,First Owner
Mahindra Bolero Power Plus Plus AC BSIV PS,2015,430000,1475663.03,200000,Diesel,Individual,Manual,First Owner
Hyundai Creta 1.6 VTVT S,2017,900000,2133365.69,14700,Petrol,Individual,Manual,First Owner
Maruti Alto LX,2000,61000,1204343.81,90000,Petrol,Individual,Manual,Second Owner
Maruti Wagon R LXI BS IV,2017,400000,876741.32,50000,Petrol,Individual,Manual,First Owner
Hyundai Santro Xing XS,2009,150000,907219.8,100000,Petrol,Individual,Manual,Second Owner
Volkswagen Polo GT 1.0 TSI,2019,950000,1779800.65,24000,Petrol,Individual,Automatic,First Owner
Tata Indigo CR4,2013,220000,722935.05,100000,Diesel,Individual,Manual,First Owner
Hyundai Getz GLX,2007,110000,837183.31,90000,Petrol,Individual,Manual,First Owner
Tata Bolt Revotron XM,2015,375000,1105490.89,30000,Petrol,Individual,Manual,First Owner
Datsun GO Plus T Option,2017,350000,721630.15,80000,Petrol,Individual,Manual,First Owner
Hyundai i20 Magna 1.4 CRDi (Diesel),2012,310000,962762.49,92686,Diesel,Dealer,Manual,Second Owner
Tata Indica GLS BS IV,2010,90000,527013.03,300000,Petrol,Individual,Manual,Third Owner
Volkswagen Vento Petrol Highline,2011,350000,1239515.2,90000,Petrol,Individual,Manual,Second Owner
Hyundai Santro LS zipPlus,2003,100000,1173206.22,60000,Petrol,Individual,Manual,First Owner
Mahindra XUV500 AT W6 2WD,2017,1300000,3104854.96,40000,Diesel,Individual,Automatic,First Owner
Maruti Wagon R LXI,2004,70000,633558.31,90000,Petrol,Individual,Manual,Fourth & Above Owner
Chevrolet Sail Hatchback LT ABS,2013,225000,590937.68,80000,Diesel,Individual,Manual,First Owner
Honda City 1.3 EXI,2002,145000,1095681.73,100000,Petrol,Individual,Manual,First Owner
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2018,930000,1899921.12,20000,Diesel,Individual,Manual,First Owner
Maruti Swift VXI,2019,550000,956723.25,51000,Petrol,Individual,Manual,First Owner
Maruti Alto LX BSIII,2008,85000,536896.61,120000,Petrol,Individual,Manual,Second Owner
Hyundai EON Era Plus Sports Edition,2014,280000,675443.27,55000,Petrol,Individual,Manual,First Owner
Hyundai EON Magna Plus,2018,360000,702607.28,6000,Petrol,Individual,Manual,First Owner
Maruti Alto LXi,2011,150000,615221.75,40000,Petrol,Individual,Manual,Second Owner
Skoda Rapid 1.6 MPI AT Ambition BSIV,2017,900000,2069043.54,15000,Petrol,Individual,Automatic,First Owner
Ambassador CLASSIC 1500 DSL AC,2005,120000,869306.52,50000,Diesel,Individual,Manual,Second Owner
Fiat Linea T Jet Emotion,2010,215000,1364538.92,90000,Petrol,Individual,Manual,Second Owner
Renault Scala Diesel RxL,2013,550000,1976122.63,38500,Diesel,Individual,Manual,First Owner
Tata Nexon 1.2 Revotron XZ Plus Dual Tone,2018,775000,1612865.42,35000,Petrol,Individual,Manual,First Owner
Maruti Gypsy King HT BSIV,2001,409999,3314105.82,49359,Petrol,Individual,Manual,Third Owner
Maruti 800 AC Uniq,2005,65000,630300.73,70000,Petrol,Individual,Manual,Second Owner
Maruti Wagon R LXI Minor,2008,200000,857834.28,90000,Petrol,Individual,Manual,Second Owner
Maruti Wagon R VXI BS IV,2010,240000,1108410.1,50000,Petrol,Individual,Manual,Second Owner
Toyota Innova 2.5 VX 8 STR,2012,800000,2878155.08,108731,Diesel,Individual,Manual,First Owner
Toyota Innova 2.5 EV Diesel MS 7 Str BSIII,2010,400000,1991291.94,120000,Diesel,Individual,Manual,First Owner
Tata Sumo Gold EX BSIII,2016,500000,1112888.97,60000,Diesel,Individual,Manual,First Owner
Mahindra Renault Logan 1.5 DLX Diesel,2007,150000,1189729.22,90000,Diesel,Individual,Manual,Third Owner
Toyota Etios GD,2014,500000,1590730.51,140000,Diesel,Individual,Manual,Second Owner
Hyundai EON Magna Plus,2014,320000,1038942.19,80000,Petrol,Individual,Manual,First Owner
Nissan Micra Diesel XV,2013,300000,1359164.41,90000,Diesel,Individual,Manual,First Owner
Renault Lodgy Stepway 85PS RXZ 8S,2017,650000,1405235.66,40000,Diesel,Individual,Manual,First Owner
Maruti Alto 800 LXI,2018,285000,633552.26,14000,Petrol,Individual,Manual,First Owner
Tata Aria Pleasure 4x2,2012,360000,1279769.2,70000,Diesel,Individual,Manual,Second Owner
Honda Accord 2.4 MT,2009,450000,2193324.62,55000,Petrol,Individual,Manual,Second Owner
Maruti Alto LXi,2011,175000,624961.81,60000,Petrol,Individual,Manual,Third Owner
Chevrolet Cruze LT,2011,350000,1115406.71,74000,Diesel,Individual,Manual,Second Owner
Ford Figo Aspire 1.5 TDCi Titanium,2020,530000,989368.84,45000,Diesel,Dealer,Manual,First Owner
Honda City i-DTEC ZX,2017,1025000,2198908.53,38000,Diesel,Dealer,Manual,First Owner
Honda BR-V i-DTEC VX MT,2017,950000,2302875.04,24000,Diesel,Dealer,Manual,First Owner
Honda WR-V i-VTEC VX,2017,725000,2106902.76,29976,Petrol,Dealer,Manual,First Owner
Honda City i VTEC VX,2017,919999,2229830.26,41000,Petrol,Dealer,Manual,First Owner
Honda Jazz 1.5 V i DTEC,2018,700000,1486131.56,15000,Diesel,Dealer,Manual,First Owner
Honda Jazz 1.5 VX i DTEC,2017,725000,1438446.85,36000,Diesel,Dealer,Manual,First Owner
Honda BR-V i-VTEC VX MT,2017,840000,1608534.15,30646,Petrol,Dealer,Manual,First Owner
Maruti Wagon R VXI BS IV,2015,365000,913926.13,23600,Petrol,Dealer,Manual,First Owner
Honda City i DTEC SV,2014,665000,2434295.82,71318,Diesel,Dealer,Manual,First Owner
Maruti 800 Std,2003,50000,414474.07,78098,Petrol,Individual,Manual,First Owner
Hyundai EON Era Plus,2014,225000,718053.25,30000,Petrol,Individual,Manual,First Owner
Hyundai i10 Era,2012,229999,1013285.67,45000,Petrol,Individual,Manual,Second Owner
Hyundai Santro Xing GL,2008,145000,631114.11,67000,Petrol,Individual,Manual,First Owner
Ford Figo Aspire Facelift,2018,624000,1354387.93,14681,Diesel,Dealer,Manual,First Owner
Hyundai Verna 1.4 VTVT,2015,500000,1683791.95,25000,Petrol,Individual,Manual,First Owner
Ford EcoSport 1.5 Ti VCT MT Titanium BSIV,2017,750000,1723448.95,18054,Petrol,Dealer,Manual,First Owner
Honda City i DTEC VX,2015,785000,1805471.92,40000,Diesel,Individual,Manual,First Owner
Hyundai i10 Sportz,2011,225000,1281796.02,30000,Petrol,Individual,Manual,First Owner
Hyundai Xcent 1.1 CRDi Base,2017,300000,579972.81,80000,Diesel,Individual,Manual,First Owner
Hyundai i20 Asta 1.4 CRDi,2016,680000,1401313.48,20000,Diesel,Individual,Manual,First Owner
Mahindra TUV 300 T8,2016,700000,1685425.45,40000,Diesel,Individual,Manual,First Owner
Tata Indigo CS eLS BS IV,2011,180000,898131.41,120000,Diesel,Individual,Manual,First Owner
Ford Fiesta 1.4 SXi TDCi ABS,2008,270000,2004162.39,120000,Diesel,Individual,Manual,Second Owner
Maruti Swift Dzire VXi,2010,370000,2215192.65,97000,Petrol,Individual,Manual,Second Owner
Mahindra Xylo H8 ABS with Airbags,2018,1100000,2184672.46,70000,Diesel,Individual,Manual,First Owner
Hyundai Accent CRDi,2004,120000,1168170.08,120000,Diesel,Individual,Manual,Second Owner
Skoda Rapid 1.6 TDI PRESTIGE,2013,430000,1956450.78,88000,Diesel,Individual,Manual,Second Owner
Maruti Swift ZDi,2014,550000,1915177.68,38406,Diesel,Dealer,Manual,First Owner
Hyundai Santro Xing GLS,2014,320000,1153463.27,54350,Petrol,Dealer,Manual,First Owner
Maruti Wagon R VXI BS IV,2015,390000,900845.64,32260,Petrol,Dealer,Manual,First Owner
Renault Duster 85PS Diesel RxE,2014,550000,1779861.13,58231,Diesel,Dealer,Manual,First Owner
Maruti Swift VXI,2012,370000,1785359.29,59858,Petrol,Dealer,Manual,First Owner
Maruti Alto LXi BSIII,2010,190000,1258127.58,73350,Petrol,Dealer,Manual,First Owner
Renault Duster 110PS Diesel RxZ,2013,509999,1631526.98,88473,Diesel,Dealer,Manual,First Owner
Honda City S,2013,450000,1831322.44,96987,Petrol,Dealer,Manual,First Owner
Mercedes-Benz GLS 2016-2020 350d 4MATIC,2016,5500000,15040817.93,77350,Diesel,Dealer,Automatic,First Owner
Maruti Swift Dzire VDI,2015,550000,1645720.18,61187,Diesel,Dealer,Manual,First Owner
Mahindra Xylo E6,2009,400000,1749060.88,68350,Diesel,Dealer,Manual,First Owner
Ford EcoSport 1.5 TDCi Titanium BSIV,2015,585000,1570713.42,81150,Diesel,Dealer,Manual,First Owner
Hyundai Grand i10 1.2 Kappa Asta,2019,500000,988923.52,30000,Petrol,Individual,Manual,First Owner
Maruti Ciaz ZXi,2015,800000,1814902.62,30000,Petrol,Individual,Manual,First Owner
Maruti Swift Vdi BSIII,2009,265000,1346122.7,120000,Diesel,Individual,Manual,Second Owner
Ford Figo Diesel Titanium,2012,175000,913000.77,180000,Diesel,Individual,Manual,First Owner
Fiat Palio 1.2 Sport,2007,125000,712914.85,50000,Petrol,Individual,Manual,Second Owner
Tata Manza Aqua Quadrajet BS IV,2010,165000,804538.16,80000,Diesel,Individual,Manual,First Owner
Mahindra Verito 1.5 D2 BSIII,2011,150000,504998.24,280000,Diesel,Individual,Manual,First Owner
Hyundai Creta 1.6 CRDi SX Option,2015,1025000,3620514.91,90000,Diesel,Individual,Manual,Second Owner
Toyota Innova 2.5 VX (Diesel) 8 Seater,2014,1030000,3080996.43,250000,Diesel,Individual,Manual,Second Owner
Chevrolet Cruze LT,2012,380000,1856249.67,90000,Diesel,Individual,Manual,Fourth & Above Owner
Maruti Swift Dzire LDi,2010,250000,1274269.52,110000,Diesel,Individual,Manual,Third Owner
Maruti Zen LX,2000,85000,843038.82,80000,Petrol,Individual,Manual,Second Owner
Fiat Punto EVO 1.3 Dynamic,2016,500000,1375496.51,35000,Diesel,Individual,Manual,First Owner
Hyundai EON Era Plus,2018,350000,685764.62,15000,Petrol,Individual,Manual,First Owner
Maruti Alto LXi BSIII,2010,190000,1014230.67,52000,Petrol,Individual,Manual,Second Owner
Volkswagen Jetta 1.9 TDI Trendline,2009,940000,4642166.39,140000,Diesel,Individual,Manual,First Owner
Maruti Swift VXI,2013,475000,1358535.1,60000,Petrol,Individual,Manual,Second Owner
Maruti Alto 800 LXI,2018,300000,642879.38,17000,Petrol,Individual,Manual,First Owner
Chevrolet Beat LS,2016,250000,564348.25,70000,Petrol,Individual,Manual,Third Owner
Maruti Zen LX,2001,93000,873917.88,97000,Petrol,Individual,Manual,Fourth & Above Owner
Ford Figo Diesel ZXI,2012,290000,1293384.22,125000,Diesel,Individual,Manual,Second Owner
Tata Indica GLS BS IV,2010,75000,465978.33,300000,Petrol,Individual,Manual,Third Owner
Mahindra XUV500 W8 2WD,2015,1000000,3162506.14,120000,Diesel,Individual,Manual,Second Owner
